ZPID,Street,Unit,City,State,Zipcode,Type,Price,HOA Fee,Zestimate,Rent Zestimate,Days On Zillow,Bedrooms,Bathrooms,Living Area,Year Built,lotSize
19623192,1342 Pointe Claire Dr,,Sunnyvale,CA,94087,SINGLE_FAMILY,2250000,,2389796,4256,,4,3,1675,1962,7858
19493504,1142 Stoneylake Ct,,Sunnyvale,CA,94089,SINGLE_FAMILY,1260000,0,1284173,3500,,3,2,1108,1958,7453
19615515,1641 Eagle Dr,,Sunnyvale,CA,94087,SINGLE_FAMILY,3100000,0,3160430,5850,,5,3,3009,1978,8243
19537107,1225 Lynn Way,,Sunnyvale,CA,94087,SINGLE_FAMILY,1985000,0,1999435,4100,,3,3,1703,1952,5000
19617366,1092 Inverness Way,,Sunnyvale,CA,94087,SINGLE_FAMILY,1830000,,2064432,4000,,3,2,1872,1958,6969
19520879,112 S Pastoria Ave,,Sunnyvale,CA,94086,SINGLE_FAMILY,2289000,0,2468577,4846,,4,4,2139,2018,5749
19545141,607 Arcadia Ter UNIT 101,101,Sunnyvale,CA,94085,CONDO,880000,411,931866,2850,,2,2,1058,1994,1611
19621268,1627 Christina Dr,,Los Altos,CA,94024,SINGLE_FAMILY,2930000,0,3070322,6181,,3,3,2204,1953,9757
69302756,880 E Fremont Ave APT 711,711,Sunnyvale,CA,94087,CONDO,1100000,376,1152322,2900,,2,2,930,1987,1306
19624898,20551 Shady Oak Ln,,Cupertino,CA,95014,SINGLE_FAMILY,1475000,345,1511501,3600,,3,3,1598,1977,1306
19546613,770 Betty Ct,,Sunnyvale,CA,94086,SINGLE_FAMILY,1690000,,1849272,3850,,3,2,1878,1954,10558
19538958,857 Cumberland Dr,,Sunnyvale,CA,94087,SINGLE_FAMILY,1950000,,2048710,4595,,5,3,2218,1967,8655
63065068,1029 Helen Ave,,Santa Clara,CA,95051,SINGLE_FAMILY,1327000,359,1376621,3775,,3,3,1800,2004,1881
116156111,434 Topaz Ter,,Sunnyvale,CA,94089,SINGLE_FAMILY,1315000,312,1394435,3900,,3,3,1390,2011,710
124745349,308 Santa Diana Ter,,Sunnyvale,CA,94085,SINGLE_FAMILY,1400000,332,1453192,4495,,4,3.5,1815,2014,1219
19618377,3819 Melody Ln,,Santa Clara,CA,95051,SINGLE_FAMILY,2149000,0,2224843,4500,,4,4,1950,1959,7884
19616902,932 Marion Way,,Sunnyvale,CA,94087,SINGLE_FAMILY,2398000,,2508924,5784,,5,5,3111,2015,8642
243211323,133 Paperbark Ter,,Sunnyvale,CA,94086,SINGLE_FAMILY,1470000,364,1554842,4299,,4,4,1914,2017,788
19534650,3392 Ivan Way,,Mountain View,CA,94040,SINGLE_FAMILY,2650000,,2855422,5229,,3,3,2122,1961,8707
19614825,797 Durshire Way,,Sunnyvale,CA,94087,SINGLE_FAMILY,1900000,,2080159,4005,,3,2,1450,1961,6198
19596404,3356 Solano Ct,,Santa Clara,CA,95051,SINGLE_FAMILY,2125000,,2199527,5000,,5,4,3137,1965,7649
116157016,962 E Duane Ave,,Sunnyvale,CA,94085,SINGLE_FAMILY,487500,360,1507439,4100,,4,4,1882,2011,1082
19537866,1047 Mango Ave,,Sunnyvale,CA,94087,SINGLE_FAMILY,1908000,0,1914153,3900,,3,2,1245,1953,6250
19614349,125 Connemara Way APT 176,176,Sunnyvale,CA,94087,CONDO,1015000,340,1034160,3100,,2,2,1136,1971,2178
19490746,1262 Manzano Way,,Sunnyvale,CA,94089,SINGLE_FAMILY,1850000,,1936079,3600,,5,4,2441,1955,5501
19522048,980 Alpine Ter UNIT 1,1,Sunnyvale,CA,94086,SINGLE_FAMILY,3300,430,1194302,3300,,2,2.5,1584,1991,1047
69300423,333 E Washington Ave,,Sunnyvale,CA,94086,SINGLE_FAMILY,1365000,287,1435964,3800,,3,3,1502,2005,2831
19546286,575 Carroll St,,Sunnyvale,CA,94086,SINGLE_FAMILY,2200000,,2277647,4379,,3,3,2225,1954,13007
19493285,750 Lakebird Dr,,Sunnyvale,CA,94089,SINGLE_FAMILY,1115000,,1290292,3495,,3,2,1238,1957,5614
19616328,945 Marion Way,,Sunnyvale,CA,94087,SINGLE_FAMILY,1690000,,1792502,3950,,3,2,1360,1945,7440
19615600,711 Jura Way,,Sunnyvale,CA,94087,SINGLE_FAMILY,2332000,0,2438602,4800,,4,2,1993,1969,7000
89473927,1035 Scotia Ter UNIT 202,202,Sunnyvale,CA,94089,CONDO,900000,360,911162,2900,,2,2,1030,2009,1722
19553686,1755 Briarwood Dr,,Santa Clara,CA,95051,SINGLE_FAMILY,1500000,,1553840,3790,,3,2,1520,1954,5728
19521292,991 Asilomar Ter APT 1,1,Sunnyvale,CA,94086,CONDO,1100000,481,1203834,3300,,3,2,1302,1991,435
19542269,636 Santa Barbara Ter,,Sunnyvale,CA,94085,SINGLE_FAMILY,1658000,58,1741929,3950,,3,3,1384,2000,3463
69299602,670 Montara Ter,,Sunnyvale,CA,94085,SINGLE_FAMILY,1382000,75,1453847,3750,,3,4,1658,2005,2178
19536680,1257 Cuernavaca Circulo,,Mountain View,CA,94040,SINGLE_FAMILY,6000,261,2178794,4501,,3,3,2022,1985,3920
19548625,1056 Gardenia Way,,Sunnyvale,CA,94086,SINGLE_FAMILY,2470000,,2601070,5295,,5,3,2794,1966,6830
79842295,472 Norwood Cir,,Santa Clara,CA,95051,SINGLE_FAMILY,1850000,136,1880434,4970,,4,4,2398,2007,2448
19549078,749 Mahogany Ln,,Sunnyvale,CA,94086,SINGLE_FAMILY,2200000,0,2399676,4736,,5,3,3457,1976,10628
19622185,1035 W Homestead Rd,,Sunnyvale,CA,94087,SINGLE_FAMILY,2200000,,2392460,4656,,4,3,2443,1958,7171
19545447,591 Bryan Ave,,Sunnyvale,CA,94086,SINGLE_FAMILY,1880000,,1970426,3500,,4,2,1794,1948,5362
300480806,895 De Guigne Dr UNIT 2,2,Sunnyvale,CA,94085,SINGLE_FAMILY,1574000,354,1607110,3850,,4,4,2014,2018,810
19545343,356 E Washington Ave,,Sunnyvale,CA,94086,SINGLE_FAMILY,1550313,,1606153,3200,,3,2,1535,1950,4199
19626775,10532 Esquire Pl,,Cupertino,CA,95014,SINGLE_FAMILY,5400,,,5500,,5,2.5,2138,1968,7500
19614160,1492 Floyd Ave,,Sunnyvale,CA,94087,SINGLE_FAMILY,3380000,,3527768,3250,,5,5,3694,2020,10027
94696903,482 Kahlo St,,Mountain View,CA,94041,SINGLE_FAMILY,4000,275,1643773,4200,,3,3.5,1637,2011,2520
19546663,812 Pierino Ave,,Sunnyvale,CA,94086,SINGLE_FAMILY,1900000,0,1964768,4200,,3,2,2074,1954,11565
116156908,990 E Duane Ave #100,100,Sunnyvale,CA,94085,SINGLE_FAMILY,1060000,350,1091361,3500,,2,3,1198,2011,1119
19617165,3649 Vireo Ave,,Santa Clara,CA,95051,SINGLE_FAMILY,2150000,,2346660,5300,,4,3,2701,1993,4098
59683176,832 Pomeroy Ave UNIT 76,76,Santa Clara,CA,95051,SINGLE_FAMILY,620000,0,665922,2800,,2,1.5,954,1964,2613
19614848,861 Inverness Way,,Sunnyvale,CA,94087,SINGLE_FAMILY,2100000,0,2103384,4000,,4,2,1578,1959,5601
19540230,632 Sheraton Dr,,Sunnyvale,CA,94087,SINGLE_FAMILY,2200000,,2346949,4500,,4,2,1768,1959,7187
19538199,1014 E Cardinal Dr,,Sunnyvale,CA,94087,SINGLE_FAMILY,1820000,,1911633,3800,,4,2,1290,1954,8150
19521996,442 Costa Mesa Ter APT B,B,Sunnyvale,CA,94085,CONDO,783000,438,808044,2600,,2,1,880,1985,901
124745265,308 N Fair Oaks Ave,,Sunnyvale,CA,94085,SINGLE_FAMILY,1330000,332,1339312,4400,,4,4,1769,2015,1167
19548965,781 Sequoia Dr,,Sunnyvale,CA,94086,SINGLE_FAMILY,2060000,,2204929,4595,,5,3,2149,1970,6189
19520415,432 Molino Ave,,Sunnyvale,CA,94086,SINGLE_FAMILY,1889000,0,1969814,3700,,3,2,1144,1954,5553
19550218,215 Red Oak Dr W APT Q,Q,Sunnyvale,CA,94086,CONDO,880000,405,918248,2665,,2,1,926,1971,1440
116155826,562 Santa Rosalia Ter,,Sunnyvale,CA,94085,SINGLE_FAMILY,1515000,347,1325814,3650,,3,3,1482,2011,818
19616019,1398 Hampton Dr,,Sunnyvale,CA,94087,SINGLE_FAMILY,2658000,,2802330,,,5,4,2703,2020,7061
19539739,533 Sunnymount Ave,,Sunnyvale,CA,94087,SINGLE_FAMILY,2325000,,2538773,5019,,4,2.5,2336,1948,8476
19536907,915 Mockingbird Ln,,Sunnyvale,CA,94087,SINGLE_FAMILY,1890000,0,1926260,4400,,4,2,1687,1953,6041
19615882,815 E Homestead Rd,,Sunnyvale,CA,94087,SINGLE_FAMILY,1750000,,1761307,4000,,3,2,1528,1962,7122
2088640691,728-730 Alvarado Ave,,Sunnyvale,CA,94085,MULTI_FAMILY,1580000,,1708517,2995,,5,4,1759,1958,6534
19616390,1411 Navarro Dr,,Sunnyvale,CA,94087,SINGLE_FAMILY,2365000,,2475041,4995,,5,5,2971,1950,10168
19494205,526 Porpoise Bay Ter #B,B,Sunnyvale,CA,94089,SINGLE_FAMILY,1315000,45,1421114,3895,,3,3,2013,1992,866
19601304,431 Rosemont Dr,,Santa Clara,CA,95051,SINGLE_FAMILY,1660000,0,1687309,3700,,3,2,1056,1958,6303
19617147,947 Wood Duck Ave,,Santa Clara,CA,95051,SINGLE_FAMILY,2070000,,2166878,5400,,4,3,2701,1993,4094
153179070,244 Waverly St,,Sunnyvale,CA,94086,MULTI_FAMILY,1750000,,1915389,3228,,0,,1994,1957,5998
19624243,1472 Prince Edward Way,,Sunnyvale,CA,94087,SINGLE_FAMILY,2308000,,2433325,4235,,4,2,1601,1960,9147
79846874,489 Teak Ter,,Sunnyvale,CA,94086,CONDO,1329000,264,1377499,3800,,3,3,1677,2007,1049
64445596,574 Leyte Ter,,Sunnyvale,CA,94089,SINGLE_FAMILY,1325800,250,1356351,3950,,3,3,1600,2004,871
19550052,932 Poplar Ave,,Sunnyvale,CA,94086,SINGLE_FAMILY,1750000,,1877428,3800,,3,2,1296,1963,5606
19623990,787 W Homestead Rd,,Sunnyvale,CA,94087,SINGLE_FAMILY,2025000,,2133972,4783,,4,2,1919,1960,8102
19493363,322 Hiddenlake Dr,,Sunnyvale,CA,94089,SINGLE_FAMILY,3495,0,1208182,3500,,3,2,1108,1957,5823
19520076,1035 W Mc Kinley Ave,,Sunnyvale,CA,94086,SINGLE_FAMILY,1752000,,1807511,3800,,3,2,1118,1953,5201
82961852,194 Greyhawk Ct,,Mountain View,CA,94043,SINGLE_FAMILY,1288000,260,1405739,3600,,3,3,1594,2007,740
63065074,1043 Helen Ave,,Santa Clara,CA,95051,SINGLE_FAMILY,1310000,300,1433378,3750,,3,3,1800,2004,1916
19624950,20607 Cedarbrook Ter,,Cupertino,CA,95014,SINGLE_FAMILY,1440000,345,1450082,3750,,3,3,1598,1977,1825
19543528,310 Schroeder St,,Sunnyvale,CA,94085,SINGLE_FAMILY,1382000,,1474017,3550,,3,1,1511,1948,6255
79843592,488 Sweetwood Ter,,Sunnyvale,CA,94086,SINGLE_FAMILY,1360000,260,1406360,3650,,3,3,1677,2007,1127
19517426,96 Flynn Ave APT C,C,Mountain View,CA,94043,CONDO,1040000,425,1063483,3250,,3,2,1215,1972,576
19537417,855 Mango Ave,,Sunnyvale,CA,94087,SINGLE_FAMILY,2050000,,2171325,4300,,3,2,1476,1953,6163
19494097,1171 La Rochelle Ter UNIT C,C,Sunnyvale,CA,94089,SINGLE_FAMILY,1300000,404,1309454,3950,,3,3,1923,1992,866
19614445,125 Connemara Way APT 76,76,Sunnyvale,CA,94087,SINGLE_FAMILY,882000,340,918962,2850,,2,1,900,1971,1411
19521255,988 Alpine Ter UNIT 6,6,Sunnyvale,CA,94086,SINGLE_FAMILY,4300,496,1528303,3600,,3,3.5,1782,1991,435
19624237,1491 Prince Edward Way,,Sunnyvale,CA,94087,SINGLE_FAMILY,2790000,,2890979,5085,,4,2,1923,1960,13652
19596436,1030 Pomeroy Ave,,Santa Clara,CA,95051,SINGLE_FAMILY,1650000,,1771593,3600,,4,2,2198,1965,9901
19539990,540 Tioga Ct,,Sunnyvale,CA,94087,SINGLE_FAMILY,2500000,0,2525961,4500,,4,3,1986,1967,9618
19626658,935 Pendleton Ave,,Sunnyvale,CA,94087,SINGLE_FAMILY,2184250,,2343731,4535,,1,1,1876,1968,8454
124744876,112 Evandale Ave,,Mountain View,CA,94043,SINGLE_FAMILY,1301000,227,,,,2,3,1323,2016,1302
124394009,538 S Mathilda Ave UNIT 204,204,Sunnyvale,CA,94086,CONDO,1200000,461,,3250,,3,2,1135,2015,896
19521730,881 Shirley Ave,,Sunnyvale,CA,94086,SINGLE_FAMILY,1061500,0,,3290,,3,1,1000,1950,6200
19613616,1315 Egret Dr,,Sunnyvale,CA,94087,SINGLE_FAMILY,1840000,,1948896,3850,,3,2,1407,1963,7136
19522099,975 Asilomar Ter APT 4,4,Sunnyvale,CA,94086,SINGLE_FAMILY,1255000,500,1356384,3500,,2,3,1584,1992,1041
19618577,510 Meadow Ave,,Santa Clara,CA,95051,SINGLE_FAMILY,1930000,,1997761,3750,,3,2,1504,1959,15598
19550056,916 Poplar Ave,,Sunnyvale,CA,94086,SINGLE_FAMILY,1690000,,1803066,3600,,3,2,1296,1963,5702
300481549,269 Fairchild Dr,,Mountain View,CA,94043,SINGLE_FAMILY,1385000,,1419274,3200,,4,3.5,1734,2020,1295
89472990,1281 Pumpkin Ter,,Sunnyvale,CA,94087,SINGLE_FAMILY,2200000,90,2305361,4595,,4,3,1890,2009,3133
19550864,3715 Terstena Pl APT 105,105,Santa Clara,CA,95051,CONDO,1020000,550,1075380,3195,,2,2,1360,1982,1524
300482352,860 E Duane Ave #8,8,Sunnyvale,CA,94085,SINGLE_FAMILY,1293000,324,1367311,3850,,3,4,1663,2018,1603
19537935,1062 Grape Ave,,Sunnyvale,CA,94087,SINGLE_FAMILY,2310000,0,2358593,4710,,4,3,1966,1953,5998
19518703,168 Cottonwood Ct,,Mountain View,CA,94043,SINGLE_FAMILY,4500,238,1502899,3650,,3,2.5,1288,1999,435
19543924,105 Berkeley Ter,,Sunnyvale,CA,94086,SINGLE_FAMILY,1500000,275,1532017,3900,,3,3,1977,1988,4460
19490649,1381 Socorro Ave,,Sunnyvale,CA,94089,SINGLE_FAMILY,1120000,0,1131953,3200,,3,2,1000,1956,5784
153179082,245 Florence St,,Sunnyvale,CA,94086,MULTI_FAMILY,1750000,,1915389,3228,,4,3,1994,1957,5998
19548771,645 Smoke Tree Way,,Sunnyvale,CA,94086,SINGLE_FAMILY,2200500,0,2257001,4800,,5,3,2370,1970,6965
64787277,661 Pinnacles Ter,,Sunnyvale,CA,94085,CONDO,1340000,74,1394137,3700,,3,3,1612,2005,2178
300481811,895 De Guigne Dr UNIT 1,1,Sunnyvale,CA,94085,SINGLE_FAMILY,1520000,354,1576491,3850,,4,4,1960,2018,827
19518923,391 Foxborough Dr,,Mountain View,CA,94041,SINGLE_FAMILY,2475000,0,2515000,5300,,3,2,2188,1976,10367
19538685,802 Haverhill Dr,,Sunnyvale,CA,94087,SINGLE_FAMILY,2108000,,2032817,3700,,3,2,1474,1962,5998
79846564,1067 Konstanz Ter,,Sunnyvale,CA,94089,SINGLE_FAMILY,1480000,325,1560640,3600,,2,3,1579,2007,1036
19539498,891 Rubis Dr,,Sunnyvale,CA,94087,SINGLE_FAMILY,2380000,0,2435949,4650,,4,3,2178,1965,6320
19625113,1037 Payette Ave,,Sunnyvale,CA,94087,SINGLE_FAMILY,2240000,,2317152,4561,,4,3,1883,1957,7954
19618076,3728 Europe Ct,,Santa Clara,CA,95051,SINGLE_FAMILY,1250000,517,1265195,3750,,3,3,1803,1978,1663
19536874,805 S Knickerbocker Dr,,Sunnyvale,CA,94087,SINGLE_FAMILY,1735000,,1839807,3700,,3,2,1120,1955,5144
19546692,829 Gary Ave,,Sunnyvale,CA,94086,SINGLE_FAMILY,1970000,,2065420,4000,,3,2,1878,1952,10245
121042304,719 Torreya Ave,,Sunnyvale,CA,94086,SINGLE_FAMILY,2700000,,2868327,5250,,5,4,3106,2013,5867
79841805,470 Norwood Cir,,Santa Clara,CA,95051,SINGLE_FAMILY,1850000,137,1935072,5000,,4,3,2104,2007,2542
19551059,1720 Halford Ave APT 232,232,Santa Clara,CA,95051,CONDO,704000,553,730997,2350,,2,1,951,1970,1112
19616999,1531 Nuthatch Ln,,Sunnyvale,CA,94087,SINGLE_FAMILY,2070000,0,2096869,3993,,3,2,1528,1961,6263
19614662,749 Durshire Way,,Sunnyvale,CA,94087,SINGLE_FAMILY,2150000,0,2176666,4365,,4,2,1814,1962,7339
19542011,572 E Duane Ave,,Sunnyvale,CA,94085,SINGLE_FAMILY,1288000,,1407669,3495,,3,2,1200,1952,5680
119976490,711 Toyon Ave,,Sunnyvale,CA,94086,SINGLE_FAMILY,2560000,,2791121,5599,,4,4,3089,2013,6019
19616799,1014 Gloucester Ct,,Sunnyvale,CA,94087,SINGLE_FAMILY,2450000,,2613648,4800,,4,4,2367,1958,9005
19619922,10948 Northshore Sq,,Cupertino,CA,95014,SINGLE_FAMILY,1140000,315,1156444,3295,,2,2,1060,1973,1344
69301217,500 San Jorge Ter,,Sunnyvale,CA,94089,SINGLE_FAMILY,200000,280,1455631,4200,,4,3.5,1725,2007,1437
122249183,1090 El Capitan Ter,,Sunnyvale,CA,94085,SINGLE_FAMILY,1375000,250,1411979,4288,,4,4,1906,2012,1273
64461963,1204 Olivera Ter,,Sunnyvale,CA,94087,SINGLE_FAMILY,1427500,160,1472730,3700,,3,3,1372,2005,2540
116156614,421 Topaz Ter,,Sunnyvale,CA,94089,SINGLE_FAMILY,1311600,350,1329004,3800,,3,3,1390,2011,553
19623745,825 Corvallis Dr,,Sunnyvale,CA,94087,SINGLE_FAMILY,2655000,,2798521,5075,,4,2,2168,1961,7906
166731063,268 Loma Linda Ter,,Sunnyvale,CA,94086,SINGLE_FAMILY,1410000,268,1433196,3795,,3,3,1506,2016,1141
19534597,1745 Selig Ln,,Los Altos,CA,94024,SINGLE_FAMILY,2680000,,2836644,6340,,4,3,2461,1967,11425
19540648,1163 Pome Ave,,Sunnyvale,CA,94087,SINGLE_FAMILY,2202000,,2344410,4057,,3,2,1566,1958,7453
19538680,892 Persimmon Ave,,Sunnyvale,CA,94087,SINGLE_FAMILY,2375000,,2457413,4529,,3,2,1467,1962,6364
19548411,1075 Cornflower Ct,,Sunnyvale,CA,94086,SINGLE_FAMILY,2345000,0,2410168,4800,,5,2.5,2510,1970,10014
19547439,1293 Picasso Dr,,Sunnyvale,CA,94087,SINGLE_FAMILY,1150000,463,1217552,3200,,2,2,1222,1972,1058
64499347,1128 Munich Ter,,Sunnyvale,CA,94089,SINGLE_FAMILY,1300000,253,1337683,3700,,3,3,1663,2004,1119
19616622,1005 Wood Duck Ave,,Santa Clara,CA,95051,SINGLE_FAMILY,1151000,510,1216306,3400,,4,2,1332,1970,2421
15479572,761 Del Monte Ave,,South San Francisco,CA,94080,SINGLE_FAMILY,950000,0,1235841,3800,56,4,3,1500,1953,4356
2088757984,391 Mandarin Dr APT 101,101,Daly City,CA,94015,CONDO,2350,403,585506,2200,4,1,1,717,1974,1057906
15491030,2170 Valleywood Dr,,San Bruno,CA,94066,SINGLE_FAMILY,353000,0,1434108,3900,4,3,2,1380,1958,5749
15488864,9 Pacific Ave,,San Bruno,CA,94066,SINGLE_FAMILY,715000,,1209820,3195,6,5,3,1670,1940,4000
15504159,751 Prairie Creek Dr,,Pacifica,CA,94044,SINGLE_FAMILY,1090000,,1140193,3300,60,3,1,1100,1971,5000
15488769,29 Sonora Ave,,South San Francisco,CA,94080,SINGLE_FAMILY,1050000,,1099161,3950,13,0,1,250,1948,4678
15477210,152 Catalina Ave,,Pacifica,CA,94044,SINGLE_FAMILY,1015000,2,1155519,3600,16,5,2,1700,1964,6216
2076364959,372 Imperial Way APT 8,8,Daly City,CA,94015,CONDO,530000,386,541448,,16,1,1,788,1974,
15485277,672 Baden Ave,,South San Francisco,CA,94080,SINGLE_FAMILY,1428000,0,1634808,3500,16,2,2,1640,1955,7069
82961500,445 Esplanade Ave,,Pacifica,CA,94044,SINGLE_FAMILY,,,,2095,94,1,1,650,1959,7143
15475087,371 Winwood Ave,,Pacifica,CA,94044,SINGLE_FAMILY,4695,,1338680,4250,51,3,3,1860,1964,6708
15485888,446 Commercial Ave,,South San Francisco,CA,94080,MULTI_FAMILY,1045000,0,1471590,3295,20,0,,1750,1928,3497
15508527,71 La Prenda,,Millbrae,CA,94030,SINGLE_FAMILY,635500,0,1767480,4200,25,3,2,1300,1948,7300
15489407,581 Loma Vista Ter,,Pacifica,CA,94044,SINGLE_FAMILY,1175000,0,1182243,3700,2,3,2,1100,1957,5820
15489276,408 San Pablo Ter,,Pacifica,CA,94044,SINGLE_FAMILY,850000,0,1494422,3950,75,4,3,2100,1950,5945
295378663,757 Easton Ave,,San Bruno,CA,94066,MULTI_FAMILY,1207500,,,2664,90,2,2,1500,1974,7492
15610349,3978 Kent Way,,South San Francisco,CA,94080,SINGLE_FAMILY,1027800,0,1043890,3895,128,0,3,1580,1975,4508
2081550777,815 3rd Ln,,South San Francisco,CA,94080,SINGLE_FAMILY,3400,,,,3,2,1,1000,1950,
15504059,836 Big Bend Dr,,Pacifica,CA,94044,SINGLE_FAMILY,1290000,,1342821,3995,3,6,3,2310,1970,5000
15484290,704 Spruce Ave,,South San Francisco,CA,94080,SINGLE_FAMILY,908000,,1747365,3500,24,3,4,1850,1949,5400
15533248,910 Birch St,,Montara,CA,94037,SINGLE_FAMILY,873564,,,3300,83,4,3,2180,1972,6160
15623621,2146 Shelter Creek Ln,,San Bruno,CA,94066,CONDO,390000,359,387301,1875,51,0,1,490,1972,
15624308,6233 Shelter Creek Ln,,San Bruno,CA,94066,CONDO,390000,370,390402,1795,24,0,1,490,1972,
2084033510,375 Mandarin Dr APT 212,212,Daly City,CA,94015,CONDO,478000,380,480063,2200,,1,1,717,1974,
15475628,316 Avalon Dr,,Pacifica,CA,94044,SINGLE_FAMILY,1025000,0,1042049,3600,,3,1,1000,1950,5227
15508662,135 Linda Vis,,Millbrae,CA,94030,SINGLE_FAMILY,2280000,0,2317606,5100,,3,2.5,2256,2010,5131
15501040,1015 Sycamore Dr,,Millbrae,CA,94030,SINGLE_FAMILY,2060000,,1644233,4500,,4,4,1980,1957,7405
15532774,435 3rd St,,Montara,CA,94037,SINGLE_FAMILY,1400000,,1442687,3595,,4,4,2312,2002,5000
15621420,604 Stonegate Dr #18,18,South San Francisco,CA,94080,CONDO,910000,399,926527,3500,,3,3,1628,1981,147868
15500479,419 Lomita Ave,,Millbrae,CA,94030,SINGLE_FAMILY,1350000,0,1362979,4000,,3,3,1270,1949,6198
15605779,2660 Sean Ct,,South San Francisco,CA,94080,SINGLE_FAMILY,1230889,0,1237426,3900,,3,3,2030,1966,3001
15489731,350 Buckingham Rd,,Pacifica,CA,94044,SINGLE_FAMILY,1410000,0,1413332,2800,,5,4,2686,1987,5584
15490806,2766 Fleetwood Dr,,San Bruno,CA,94066,SINGLE_FAMILY,1370000,0,1372285,4000,,4,5,2560,1955,8211
15502296,1265 Tuolumne Rd,,Millbrae,CA,94030,SINGLE_FAMILY,2188888,0,2199269,4306,,4,4,2530,1963,30600
15478945,273 Dundee Dr,,South San Francisco,CA,94080,SINGLE_FAMILY,1175000,0,1190605,3800,,3,2,1460,1953,5227
15500422,460 Bayview Ave,,Millbrae,CA,94030,SINGLE_FAMILY,1300100,,1334213,3650,,3,1,1050,1953,5035
15606116,79 Canterbury Ave,,Daly City,CA,94015,SINGLE_FAMILY,1250000,0,,3500,,4,2,1770,1965,3267
15504948,400 Belfast Ave,,Pacifica,CA,94044,SINGLE_FAMILY,1235000,,1297833,3800,,2,1,1080,1925,7501
82949618,239 Bayberry Cir,,Pacifica,CA,94044,SINGLE_FAMILY,1420000,150,1436579,3300,,4,3,2124,2007,3358
15507715,17 Pt Reyes Way,,Pacifica,CA,94044,SINGLE_FAMILY,1490000,0,1498110,3800,,4,3,1840,1965,6821
15490314,3810 Coronado Way,,San Bruno,CA,94066,SINGLE_FAMILY,1176500,0,1192289,3600,,3,2,1160,1959,5201
15474909,222 Golden Bay Dr,,Pacifica,CA,94044,SINGLE_FAMILY,1050000,2,1103027,3700,,5,3,1975,1967,3920
15489641,497 Pacific Ave,,Pacifica,CA,94044,SINGLE_FAMILY,1155000,0,1202288,3600,,5,3,2156,1955,7418
15478310,157 Panorama Ct,,Pacifica,CA,94044,SINGLE_FAMILY,1540000,,1571592,5200,,4,3,2820,1998,3825
15485450,712 Park Way,,South San Francisco,CA,94080,SINGLE_FAMILY,1001000,0,1009593,3600,,3,1,1310,1946,4399
15479085,81 Arlington Dr,,South San Francisco,CA,94080,SINGLE_FAMILY,1020000,,1046787,3700,,4,2,1840,1951,4599
15482906,1016 Crestwood Dr,,South San Francisco,CA,94080,SINGLE_FAMILY,1117500,0,1131865,4101,,4,2,1470,1954,4500
15610195,944 Gellert Blvd,,Daly City,CA,94015,SINGLE_FAMILY,1300000,,1360366,3850,,3,3,1750,1973,3136
15502891,158 Bay View Rd,,Pacifica,CA,94044,SINGLE_FAMILY,2100000,,2114738,3900,,3,4,2226,1978,20500
15487405,127 Rosewood Way,,South San Francisco,CA,94080,SINGLE_FAMILY,1135000,,1181722,3600,,3,1,1310,1949,4878
15493413,443 Reina Del Mar Ave,,Pacifica,CA,94044,SINGLE_FAMILY,1425000,,1443926,3900,,3,4,1779,1946,5000
15478061,1109 Skyline Dr,,Daly City,CA,94015,SINGLE_FAMILY,1420000,,1455121,3800,,5,3,1860,1965,4560
15478958,267 Dundee Dr,,South San Francisco,CA,94080,SINGLE_FAMILY,1300000,,1333260,4000,,5,3,2180,1953,6612
15621393,627 Marcie Cir,,South San Francisco,CA,94080,CONDO,512500,482,528753,2500,,1,,790,1980,14953
15486171,12 Joseph Dr,,South San Francisco,CA,94080,SINGLE_FAMILY,1760000,185,1801110,4500,,3,3,2236,1998,4692
15624965,633 Baden Ave APT C,C,South San Francisco,CA,94080,CONDO,785000,333,813955,3100,,2,1,1293,1985,14239
15486217,735 Hill Ave,,South San Francisco,CA,94080,SINGLE_FAMILY,1135000,,1164295,3600,,3,2,1630,1945,5000
15478343,551 Sea Spray Ct,,Pacifica,CA,94044,SINGLE_FAMILY,1780000,,1801044,5000,,4,3,2916,1999,3825
15639446,207 Monterey Rd APT 3,3,Pacifica,CA,94044,CONDO,795000,250,803579,2995,,2,2,1074,1985,14664
15487095,428 Dorado Way,,South San Francisco,CA,94080,SINGLE_FAMILY,1428000,,1472123,3900,,3,2,1655,1958,4700
15505888,1251 Crespi Dr,,Pacifica,CA,94044,SINGLE_FAMILY,1680000,,1751059,4350,,3,2,1400,1958,9000
64780866,3721 Carter Dr APT 1305,1305,South San Francisco,CA,94080,CONDO,815000,445,831380,2995,,2,2,1060,2004,66871
15620545,1 Appian Way UNIT 715-6,715-6,South San Francisco,CA,94080,CONDO,730000,762,748842,3450,,3,2,1473,1979,287016
15482963,908 Commercial Ave,,South San Francisco,CA,94080,SINGLE_FAMILY,1000000,0,1007730,3500,,3,2,1110,1947,5400
15494905,431 Madison Ave,,San Bruno,CA,94066,SINGLE_FAMILY,1440000,0,1450516,4200,,3,2,1580,1958,5671
2078851386,24 Outlook Cir,,Pacifica,CA,94044,SINGLE_FAMILY,1100000,524,,,,2,3,1675,1995,606167
15484895,10 Treeside Ct,,South San Francisco,CA,94080,SINGLE_FAMILY,1560000,,1634979,4200,,4,3,2243,1988,5998
